Open,High,Low,Close,Adj Close,Volume
187.85000610351562,189.5,187.77999877929688,188.00999450683594,187.29925537109375,53790500
189.57000732421875,190.9600067138672,188.64999389648438,189.7100067138672,188.99285888671875,54412900
190.25,190.3800048828125,188.57000732421875,189.69000244140625,188.97291564941406,50922700
189.88999938964844,191.91000366210938,189.8800048828125,191.4499969482422,190.72625732421875,46505100
191.41000366210938,191.52000427246094,189.74000549316406,190.63999938964844,189.9193115234375,38134500
191.49000549316406,192.92999267578125,190.8300018310547,191.30999755859375,190.58680725097656,39617700
190.8699951171875,190.89999389648438,189.25,189.97000122070312,189.25184631347656,24048300
189.9199981689453,190.6699981689453,188.89999389648438,189.7899932861328,189.072509765625,40552600
189.77999877929688,191.0800018310547,189.39999389648438,190.39999389648438,189.68020629882812,38415400
190.89999389648438,192.08999633789062,188.97000122070312,189.3699951171875,188.65411376953125,43014200
189.83999633789062,190.32000732421875,188.19000244140625,189.9499969482422,189.23191833496094,48794400
190.3300018310547,191.55999755859375,189.22999572753906,191.24000549316406,190.51705932617188,45679300
189.97999572753906,190.0500030517578,187.4499969482422,189.42999267578125,188.71388244628906,43389500
190.2100067138672,194.39999389648438,190.17999267578125,193.4199981689453,192.68881225585938,66628400
194.4499969482422,194.75999450683594,192.11000061035156,192.32000732421875,191.5929718017578,41089700
193.6300048828125,195.0,193.58999633789062,194.27000427246094,193.53561401367188,47477700
194.1999969482422,195.99000549316406,193.6699981689453,195.7100067138672,194.9701690673828,53377300
193.11000061035156,193.49000549316406,191.4199981689453,193.17999267578125,192.44972229003906,60943700
193.0800018310547,194.72000122070312,191.72000122070312,194.7100067138672,193.9739532470703,52696900
195.08999633789062,198.0,194.85000610351562,197.9600067138672,197.21165466308594,70404200
198.02000427246094,199.6199951171875,196.16000366210938,198.11000061035156,197.361083984375,66831600
197.52999877929688,198.39999389648438,197.0,197.57000732421875,196.82313537597656,128256700
196.08999633789062,196.6300048828125,194.38999938964844,195.88999938964844,195.1494903564453,55751900
196.16000366210938,196.9499969482422,195.88999938964844,196.94000244140625,196.1955108642578,40714100
196.89999389648438,197.67999267578125,194.8300018310547,194.8300018310547,194.09349060058594,52242800
196.10000610351562,197.0800018310547,193.5,194.67999267578125,193.94403076171875,46482500
195.17999267578125,195.41000366210938,192.97000122070312,193.60000610351562,192.86814880371094,37122800
193.61000061035156,193.88999938964844,192.8300018310547,193.0500030517578,192.32020568847656,28919300
192.49000549316406,193.5,191.08999633789062,193.14999389648438,192.41983032226562,48087700
194.13999938964844,194.66000366210938,193.1699981689453,193.5800018310547,192.84820556640625,34049900
193.89999389648438,194.39999389648438,191.72999572753906,192.52999877929688,191.8021697998047,42628800
187.14999389648438,188.44000244140625,183.88999938964844,185.63999938964844,184.93821716308594,82488700
184.22000122070312,185.8800048828125,183.42999267578125,184.25,183.553466796875,58414500
182.14999389648438,183.08999633789062,180.8800048828125,181.91000366210938,181.2223358154297,71983600
181.99000549316406,182.75999450683594,180.1699981689453,181.17999267578125,180.4950714111328,62303300
182.08999633789062,185.60000610351562,181.5,185.55999755859375,184.8585205078125,59144500
183.9199981689453,185.14999389648438,182.72999572753906,185.13999938964844,184.4401092529297,42841800
184.35000610351562,186.39999389648438,183.9199981689453,186.19000244140625,185.4861602783203,46792900
186.5399932861328,187.0500030517578,183.6199951171875,185.58999633789062,184.88841247558594,49128400
186.05999755859375,186.74000549316406,185.19000244140625,185.9199981689453,185.2171630859375,40444700
182.16000366210938,184.25999450683594,180.92999267578125,183.6300048828125,182.93582153320312,65603000
181.27000427246094,182.92999267578125,180.3000030517578,182.67999267578125,181.98941040039062,47317400
186.08999633789062,189.13999938964844,185.8300018310547,188.6300048828125,187.9169158935547,78005800
189.3300018310547,191.9499969482422,188.82000732421875,191.55999755859375,190.83584594726562,68741000
192.3000030517578,195.3300018310547,192.25999450683594,193.88999938964844,193.1570281982422,60133900
195.02000427246094,195.75,193.8300018310547,195.17999267578125,194.44215393066406,42355600
195.4199981689453,196.3800048828125,194.33999633789062,194.5,193.7647247314453,53631300
195.22000122070312,196.27000427246094,193.11000061035156,194.1699981689453,193.43597412109375,54822100
194.27000427246094,194.75999450683594,191.94000244140625,192.4199981689453,191.69259643554688,44594000
192.00999450683594,192.1999969482422,189.5800018310547,191.72999572753906,191.00518798828125,47145600
190.94000244140625,191.8000030517578,187.47000122070312,188.0399932861328,187.3291473388672,55859400
187.0399932861328,187.10000610351562,184.35000610351562,184.39999389648438,183.70291137695312,55467800
183.99000549316406,186.9499969482422,183.82000732421875,186.86000061035156,186.15362548828125,64885400
179.86000061035156,187.3300018310547,179.25,185.85000610351562,185.14743041992188,102518000
188.14999389648438,189.25,185.83999633789062,187.67999267578125,186.9705047607422,69668800
186.86000061035156,189.30999755859375,186.77000427246094,189.3000030517578,188.5843963623047,43490800
190.63999938964844,191.0500030517578,188.61000061035156,189.41000366210938,188.6939697265625,53439000
189.38999938964844,189.5399932861328,187.35000610351562,188.32000732421875,187.6081085205078,40962000
188.64999389648438,189.99000549316406,188.0,188.85000610351562,188.37615966796875,45155200
188.4199981689453,188.6699981689453,186.7899932861328,187.14999389648438,186.680419921875,41781900
185.77000427246094,186.2100067138672,183.50999450683594,185.0399932861328,184.57571411132812,56529500
185.32000732421875,185.52999877929688,182.44000244140625,184.14999389648438,183.6879425048828,54630500
183.5500030517578,184.49000549316406,181.35000610351562,183.86000061035156,183.398681640625,65434500
183.4199981689453,184.85000610351562,181.6699981689453,182.30999755859375,181.85255432128906,49701400
181.7899932861328,182.42999267578125,180.0,181.55999755859375,181.1044464111328,53665600
181.94000244140625,182.88999938964844,180.66000366210938,182.32000732421875,181.862548828125,41529700
183.47999572753906,184.9600067138672,182.4600067138672,184.3699951171875,183.9073944091797,52292200
185.00999450683594,185.0399932861328,182.22999572753906,182.52000427246094,182.06204223632812,45119700
182.24000549316406,182.75999450683594,180.64999389648438,181.16000366210938,180.70545959472656,40867400
181.10000610351562,183.9199981689453,179.55999755859375,182.6300048828125,182.17176818847656,54318900
182.50999450683594,183.1199951171875,180.1300048828125,181.4199981689453,180.9647979736328,48953900
181.27000427246094,182.57000732421875,179.52999877929688,180.75,180.29647827148438,136682600
179.5500030517578,180.52999877929688,177.3800048828125,179.66000366210938,179.209228515625,73488000
176.14999389648438,176.89999389648438,173.7899932861328,175.10000610351562,174.66065979003906,81510100
170.75999450683594,172.0399932861328,169.6199951171875,170.1199951171875,169.6931610107422,95132400
171.05999755859375,171.24000549316406,168.67999267578125,169.1199951171875,168.69564819335938,68587700
169.14999389648438,170.72999572753906,168.49000549316406,169.0,168.57595825195312,71765100
169.0,173.6999969482422,168.94000244140625,170.72999572753906,170.30160522460938,76114600
172.94000244140625,174.3800048828125,172.0500030517578,172.75,172.31655883789062,60139500
173.14999389648438,174.02999877929688,171.00999450683594,173.22999572753906,172.7953338623047,59825400
172.77000427246094,173.19000244140625,170.75999450683594,171.1300048828125,170.70062255859375,52488700
172.91000366210938,174.30999755859375,172.0500030517578,173.0,172.56593322753906,72913500
171.1699981689453,172.6199951171875,170.2899932861328,172.6199951171875,172.18687438964844,121664700
175.57000732421875,177.7100067138672,173.52000427246094,173.72000122070312,173.28411865234375,75604200
174.33999633789062,176.61000061035156,173.02999877929688,176.0800018310547,175.63819885253906,55215200
175.72000122070312,178.6699981689453,175.08999633789062,178.6699981689453,178.22171020507812,53423100
177.0500030517578,177.49000549316406,170.83999633789062,171.3699951171875,170.9400177001953,106181300
171.75999450683594,173.0500030517578,170.05999755859375,172.27999877929688,171.8477325439453,71106600
170.57000732421875,171.94000244140625,169.4499969482422,170.85000610351562,170.42132568359375,54288300
170.0,171.4199981689453,169.5800018310547,169.7100067138672,169.28419494628906,57388400
170.41000366210938,173.60000610351562,170.11000061035156,173.30999755859375,172.87513732910156,60273300
171.75,172.22999572753906,170.50999450683594,171.47999572753906,171.04974365234375,65672700
171.19000244140625,171.25,169.47999572753906,170.02999877929688,169.60337829589844,46240500
169.0800018310547,169.33999633789062,168.22999572753906,168.83999633789062,168.41635131835938,49329500
168.7899932861328,170.67999267578125,168.5800018310547,169.64999389648438,169.2243194580078,47691700
170.2899932861328,171.9199981689453,168.82000732421875,168.82000732421875,168.39642333984375,53704400
169.58999633789062,170.38999938964844,168.9499969482422,169.5800018310547,169.1544952392578,42055200
169.02999877929688,169.1999969482422,168.24000549316406,168.4499969482422,168.02734375,37425500
168.6999969482422,170.0800018310547,168.35000610351562,169.6699981689453,169.24427795410156,42451200
168.8000030517578,169.08999633789062,167.11000061035156,167.77999877929688,167.35902404785156,49709300
168.33999633789062,175.4600067138672,168.16000366210938,175.0399932861328,174.60079956054688,91070300
174.25999450683594,178.36000061035156,174.2100067138672,176.5500030517578,176.10702514648438,101593300
175.36000061035156,176.6300048828125,172.5,172.69000244140625,172.25669860839844,73531800
171.75,173.75999450683594,168.27000427246094,169.3800048828125,168.95501708984375,73711200
169.61000061035156,170.64999389648438,168.0,168.0,167.57847595214844,50901200
168.02999877929688,168.63999938964844,166.5500030517578,167.0399932861328,166.62088012695312,43122900
166.2100067138672,166.39999389648438,164.0800018310547,165.0,164.58599853515625,67772100
165.52000427246094,167.25999450683594,164.77000427246094,165.83999633789062,165.4238739013672,48116400
165.35000610351562,167.0500030517578,164.9199981689453,166.89999389648438,166.48121643066406,49537800
166.5399932861328,169.3000030517578,166.2100067138672,169.02000427246094,168.59591674804688,48251800
169.52999877929688,170.61000061035156,168.14999389648438,169.88999938964844,169.46372985839844,50558300
169.8800048828125,171.33999633789062,169.17999267578125,169.3000030517578,168.87521362304688,44838400
173.3699951171875,176.02999877929688,173.10000610351562,173.5,173.06466674804688,68169400
173.3300018310547,174.99000549316406,170.0,170.3300018310547,169.9026336669922,65934800
169.5800018310547,172.7100067138672,169.11000061035156,169.3000030517578,168.87521362304688,50383100
172.50999450683594,173.4199981689453,170.88999938964844,173.02999877929688,172.59584045410156,94214900
186.64999389648438,187.0,182.66000366210938,183.3800048828125,182.9198760986328,163224100
182.35000610351562,184.1999969482422,180.4199981689453,181.7100067138672,181.25408935546875,78569700
183.4499969482422,184.89999389648438,181.32000732421875,182.39999389648438,181.94232177734375,77305800
182.85000610351562,183.07000732421875,181.4499969482422,182.74000549316406,182.281494140625,45057100
182.55999755859375,184.66000366210938,182.11000061035156,184.57000732421875,184.10690307617188,48983000
184.89999389648438,185.08999633789062,182.1300048828125,183.0500030517578,182.83836364746094,50759500
185.44000244140625,187.10000610351562,184.6199951171875,186.27999877929688,186.06463623046875,72044800
187.50999450683594,188.3000030517578,186.2899932861328,187.42999267578125,187.2133026123047,52393600
187.91000366210938,190.64999389648438,187.3699951171875,189.72000122070312,189.5006561279297,70400000
190.47000122070312,191.10000610351562,189.66000366210938,189.83999633789062,189.62051391601562,52845200
189.50999450683594,190.80999755859375,189.17999267578125,189.8699951171875,189.65048217773438,41282900
189.3300018310547,191.9199981689453,189.00999450683594,191.0399932861328,190.81912231445312,44361300
191.08999633789062,192.72999572753906,190.9199981689453,192.35000610351562,192.12762451171875,42309400
192.27000427246094,192.82000732421875,190.27000427246094,190.89999389648438,190.67929077148438,34648500
190.97999572753906,191.0,186.6300048828125,186.8800048828125,186.6639404296875,51005900
188.82000732421875,190.5800018310547,188.0399932861328,189.97999572753906,189.76034545898438,36294600
191.50999450683594,193.0,189.10000610351562,189.99000549316406,189.77035522460938,52280100
189.61000061035156,192.25,189.50999450683594,190.2899932861328,190.0699920654297,53068000
190.75999450683594,192.17999267578125,190.6300048828125,191.2899932861328,191.06883239746094,49947900
191.44000244140625,192.57000732421875,189.91000366210938,192.25,192.02772521972656,75158300
192.89999389648438,194.99000549316406,192.52000427246094,194.02999877929688,193.8056640625,50080500
194.63999938964844,195.32000732421875,193.02999877929688,194.35000610351562,194.12530517578125,47471400
195.39999389648438,196.89999389648438,194.8699951171875,195.8699951171875,195.64353942871094,54156800
195.69000244140625,196.5,194.1699981689453,194.47999572753906,194.25514221191406,41181800
194.64999389648438,196.94000244140625,194.13999938964844,196.88999938964844,196.66236877441406,53103900
196.89999389648438,197.3000030517578,192.14999389648438,193.1199951171875,192.89671325683594,97262100
193.64999389648438,207.16000366210938,193.6300048828125,207.14999389648438,206.91049194335938,172373300
207.3699951171875,220.1999969482422,206.89999389648438,213.07000732421875,212.82366943359375,198134300
214.74000549316406,216.75,211.60000610351562,214.24000549316406,213.9923095703125,97862700
213.85000610351562,215.1699981689453,211.3000030517578,212.49000549316406,212.2443389892578,70122700
213.3699951171875,218.9499969482422,212.72000122070312,216.6699981689453,216.41949462890625,93728300
217.58999633789062,218.6300048828125,213.0,214.2899932861328,214.042236328125,79943300
213.92999267578125,214.24000549316406,208.85000610351562,209.67999267578125,209.4375762939453,86172500
210.38999938964844,211.88999938964844,207.11000061035156,207.49000549316406,207.2501220703125,246421400
207.72000122070312,212.6999969482422,206.58999633789062,208.13999938964844,207.89935302734375,80727000
209.14999389648438,211.3800048828125,208.61000061035156,209.07000732421875,208.8282928466797,56713900
211.5,214.86000061035156,210.63999938964844,213.25,213.00344848632812,66213200
214.69000244140625,215.74000549316406,212.35000610351562,214.10000610351562,213.85247802734375,49772700
215.77000427246094,216.07000732421875,210.3000030517578,210.6199951171875,210.37648010253906,82542700
212.08999633789062,217.50999450683594,211.9199981689453,216.75,216.49940490722656,60402900
216.14999389648438,220.3800048828125,215.10000610351562,220.27000427246094,220.0153350830078,58046200
220.0,221.5500030517578,219.02999877929688,221.5500030517578,221.29385375976562,37369800
221.64999389648438,226.4499969482422,221.64999389648438,226.33999633789062,226.07830810546875,60412400
227.08999633789062,227.85000610351562,223.25,227.82000732421875,227.55661010742188,59085900
227.92999267578125,229.39999389648438,226.3699951171875,228.67999267578125,228.4156036376953,48076100
229.3000030517578,233.0800018310547,229.25,232.97999572753906,232.71063232421875,62627700
231.38999938964844,232.38999938964844,225.77000427246094,227.57000732421875,227.30690002441406,64710600
228.9199981689453,232.63999938964844,228.67999267578125,230.5399932861328,230.27345275878906,53046500
236.47999572753906,237.22999572753906,233.08999633789062,234.39999389648438,234.12899780273438,62631300
235.0,236.27000427246094,232.3300018310547,234.82000732421875,234.54852294921875,43234300
229.4499969482422,231.4600067138672,226.63999938964844,228.8800048828125,228.61538696289062,57345900
230.27999877929688,230.44000244140625,222.27000427246094,224.17999267578125,223.92080688476562,66034600
224.82000732421875,226.8000030517578,223.27999877929688,224.30999755859375,224.0506591796875,49151500
227.00999450683594,227.77999877929688,223.08999633789062,223.9600067138672,223.70108032226562,48201800
224.3699951171875,226.94000244140625,222.67999267578125,225.00999450683594,224.74984741210938,39960300
224.0,224.8000030517578,217.1300048828125,218.5399932861328,218.28732299804688,61777600
218.92999267578125,220.85000610351562,214.6199951171875,217.49000549316406,217.23855590820312,51391200
218.6999969482422,219.49000549316406,216.00999450683594,217.9600067138672,217.7080078125,41601300
216.9600067138672,219.3000030517578,215.75,218.24000549316406,217.98768615722656,36311800
219.19000244140625,220.3300018310547,216.1199951171875,218.8000030517578,218.5470428466797,41643800
221.44000244140625,223.82000732421875,220.6300048828125,222.0800018310547,221.8232421875,50036300
224.3699951171875,224.47999572753906,217.02000427246094,218.36000061035156,218.1075439453125,62501000
219.14999389648438,225.60000610351562,217.7100067138672,219.86000061035156,219.60580444335938,105568600
199.08999633789062,213.5,196.0,209.27000427246094,209.02806091308594,119548600
205.3000030517578,209.99000549316406,201.07000732421875,207.22999572753906,206.9904022216797,69660500
206.89999389648438,213.63999938964844,206.38999938964844,209.82000732421875,209.57742309570312,63516400
213.11000061035156,214.1999969482422,208.8300018310547,213.30999755859375,213.06338500976562,47161100
212.10000610351562,216.77999877929688,211.97000122070312,216.24000549316406,215.99000549316406,42201600
216.07000732421875,219.50999450683594,215.60000610351562,217.52999877929688,217.52999877929688,38028100
219.00999450683594,221.88999938964844,219.00999450683594,221.27000427246094,221.27000427246094,44155300
220.57000732421875,223.02999877929688,219.6999969482422,221.72000122070312,221.72000122070312,41960600
224.60000610351562,225.35000610351562,222.75999450683594,224.72000122070312,224.72000122070312,46414000
223.9199981689453,226.8300018310547,223.64999389648438,226.0500030517578,226.0500030517578,44340200
225.72000122070312,225.99000549316406,223.0399932861328,225.88999938964844,225.88999938964844,40687800
225.77000427246094,227.1699981689453,225.4499969482422,226.50999450683594,226.50999450683594,30299000
226.52000427246094,227.97999572753906,225.0500030517578,226.39999389648438,226.39999389648438,34765500
227.7899932861328,228.33999633789062,223.89999389648438,224.52999877929688,224.52999877929688,43695300
225.66000366210938,228.22000122070312,224.3300018310547,226.83999633789062,226.83999633789062,38677300
226.75999450683594,227.27999877929688,223.88999938964844,227.17999267578125,227.17999267578125,30602200
226.0,228.85000610351562,224.88999938964844,228.02999877929688,228.02999877929688,35934600
227.9199981689453,229.86000061035156,225.67999267578125,226.49000549316406,226.49000549316406,38052200
230.10000610351562,232.9199981689453,228.8800048828125,229.7899932861328,229.7899932861328,51906300
230.19000244140625,230.39999389648438,227.47999572753906,229.0,229.0,52990800
228.5500030517578,229.0,221.1699981689453,222.77000427246094,222.77000427246094,50042900
221.66000366210938,221.77999877929688,217.47999572753906,220.85000610351562,220.85000610351562,43780100
